"ProjectCode","SurveyAreaIdentifier","wyear","YearCollected","wmonth","MonthCollected","DayCollected","DecimalLatitude","DecimalLongitude","DurationInHours"
"PSSS","46",2016,2016,3,12,3,47.3128166666667,-122.528,0.266666666666667
"PSSS","46",2016,2017,4,1,7,47.3128166666667,-122.528,0.25
"PSSS","46",2016,2017,5,2,4,47.3128166666667,-122.528,0.25
"PSSS","46",2016,2017,6,3,4,47.3128166666667,-122.528,0.25
"PSSS","46",2016,2017,7,4,1,47.3128166666667,-122.528,0.25
"PSSS","46",2017,2017,1,10,7,47.3128166666667,-122.528,0.3
"PSSS","46",2017,2017,2,11,4,47.3128166666667,-122.528,0.283333333333333
"PSSS","46",2017,2017,3,12,2,47.3128166666667,-122.528,0.25
"PSSS","46",2017,2018,4,1,6,47.3128166666667,-122.528,0.25
"PSSS","46",2017,2018,5,2,3,47.3128166666667,-122.528,0.25
"PSSS","46",2017,2018,7,4,7,47.3128166666667,-122.528,0.25
"PSSS","46",2018,2018,1,10,6,47.3128166666667,-122.528,0.416666666666667
"PSSS","46",2018,2018,2,11,3,47.3128166666667,-122.528,0.25
"PSSS","46",2018,2018,3,12,1,47.3128166666667,-122.528,0.333333333333333
"PSSS","46",2018,2019,4,1,5,47.3128166666667,-122.528,0.25
"PSSS","46",2018,2019,6,3,2,47.3128166666667,-122.528,0.416666666666667
"PSSS","46",2018,2019,7,4,6,47.3128166666667,-122.528,0.25
"PSSS","46",2019,2019,1,10,5,47.3128166666667,-122.528,0.25
"PSSS","46",2019,2019,2,11,2,47.3128166666667,-122.528,0.25
"PSSS","46",2019,2019,3,12,7,47.3128166666667,-122.528,0.25
"PSSS","46",2019,2020,4,1,4,47.3128166666667,-122.528,0.3
"PSSS","46",2019,2020,5,2,1,47.3128166666667,-122.528,0.25
"PSSS","46",2019,2020,6,3,7,47.3128166666667,-122.528,0.25
"PSSS","46",2022,2022,1,10,1,47.3128166666667,-122.528,0.25
"PSSS","46",2022,2022,2,11,5,47.3128166666667,-122.528,0.25
"PSSS","46",2022,2023,4,1,7,47.3128166666667,-122.528,0.25
"PSSS","46",2022,2023,5,2,4,47.3128166666667,-122.528,0.25
"PSSS","46",2022,2023,6,3,4,47.3128166666667,-122.528,0.25
"PSSS","46",2022,2023,7,4,1,47.3128166666667,-122.528,0.25
"PSSS","46",2023,2023,3,12,2,47.3128166666667,-122.528,0.25
"PSSS","46",2023,2024,4,1,6,47.3128166666667,-122.528,0.25
"PSSS","46",2023,2024,5,2,3,47.3128166666667,-122.528,0.25
"PSSS","46",2023,2024,6,3,2,47.3128166666667,-122.528,0.25
"PSSS","46",2023,2024,7,4,6,47.3128166666667,-122.528,0.25
"PSSS","46",2024,2024,1,10,5,47.3128166666667,-122.528,0.25
"PSSS","46",2024,2024,2,11,2,47.3128166666667,-122.528,0.25
"PSSS","46",2024,2024,3,12,7,47.3128166666667,-122.528,0.25
"PSSS","46",2024,2025,4,1,4,47.3128166666667,-122.528,0.366666666666667
"PSSS","46",2024,2025,5,2,1,47.3128166666667,-122.528,0.25
"PSSS","46",2024,2025,7,4,5,47.3128166666667,-122.528,0.25
"PSSS","47",2008,2008,1,10,4,47.29475,-122.498966666667,0.25
"PSSS","47",2008,2008,2,11,1,47.29475,-122.498966666667,0.333333333333333
"PSSS","47",2008,2008,3,12,6,47.29475,-122.498966666667,0.566666666666667
"PSSS","47",2008,2009,4,1,3,47.29475,-122.498966666667,0.266666666666667
"PSSS","47",2008,2009,5,2,7,47.29475,-122.498966666667,0.5
"PSSS","47",2008,2009,6,3,7,47.29475,-122.498966666667,0.416666666666667
"PSSS","47",2008,2009,7,4,4,47.29475,-122.498966666667,0.416666666666667
"PSSS","47",2009,2009,1,10,3,47.29475,-122.498966666667,0.333333333333333
"PSSS","47",2009,2009,2,11,7,47.29475,-122.498966666667,0.333333333333333
"PSSS","47",2009,2009,3,12,5,47.29475,-122.498966666667,0.333333333333333
"PSSS","47",2009,2010,4,1,2,47.29475,-122.498966666667,0.333333333333333
"PSSS","47",2009,2010,5,2,6,47.29475,-122.498966666667,0.416666666666667
"PSSS","47",2009,2010,6,3,6,47.29475,-122.498966666667,0.416666666666667
"PSSS","47",2009,2010,7,4,3,47.29475,-122.498966666667,0.333333333333333
"PSSS","47",2010,2010,1,10,2,47.29475,-122.498966666667,0.25
"PSSS","47",2010,2010,2,11,6,47.29475,-122.498966666667,0.25
"PSSS","47",2010,2010,3,12,4,47.29475,-122.498966666667,0.25
"PSSS","47",2010,2011,4,1,8,47.29475,-122.498966666667,0.333333333333333
"PSSS","47",2010,2011,5,2,5,47.29475,-122.498966666667,0.25
"PSSS","47",2010,2011,6,3,5,47.29475,-122.498966666667,0.25
"PSSS","47",2010,2011,7,4,2,47.29475,-122.498966666667,0.25
"PSSS","47",2011,2011,1,10,1,47.29475,-122.498966666667,0.25
"PSSS","47",2011,2011,2,11,5,47.29475,-122.498966666667,0.416666666666667
"PSSS","47",2011,2011,3,12,3,47.29475,-122.498966666667,0.25
"PSSS","47",2011,2012,4,1,7,47.29475,-122.498966666667,0.333333333333333
"PSSS","47",2011,2012,5,2,4,47.29475,-122.498966666667,0.25
"PSSS","47",2011,2012,6,3,3,47.29475,-122.498966666667,0.25
"PSSS","47",2011,2012,7,4,7,47.29475,-122.498966666667,0.25
"PSSS","47",2012,2012,1,10,6,47.29475,-122.498966666667,0.25
"PSSS","47",2012,2012,2,11,3,47.29475,-122.498966666667,0.25
"PSSS","47",2012,2012,3,12,1,47.29475,-122.498966666667,0.25
"PSSS","47",2012,2013,4,1,5,47.29475,-122.498966666667,0.25
"PSSS","47",2012,2013,5,2,2,47.29475,-122.498966666667,0.25
"PSSS","47",2012,2013,7,4,6,47.29475,-122.498966666667,0.25
"PSSS","47",2013,2013,1,10,5,47.29475,-122.498966666667,0.25
"PSSS","47",2013,2013,3,12,7,47.29475,-122.498966666667,2.25
"PSSS","47",2013,2014,4,1,4,47.29475,-122.498966666667,0.25
"PSSS","47",2013,2014,5,2,1,47.29475,-122.498966666667,0.25
"PSSS","47",2013,2014,6,3,1,47.29475,-122.498966666667,0.25
"PSSS","47",2013,2014,7,4,5,47.29475,-122.498966666667,0.25
"PSSS","47",2014,2014,1,10,4,47.29475,-122.498966666667,0.25
"PSSS","47",2014,2014,2,11,1,47.29475,-122.498966666667,0.283333333333333
"PSSS","47",2014,2014,3,12,6,47.29475,-122.498966666667,0.316666666666667
"PSSS","47",2014,2015,4,1,3,47.29475,-122.498966666667,0.266666666666667
"PSSS","47",2014,2015,5,2,7,47.29475,-122.498966666667,0.3
"PSSS","47",2014,2015,6,3,7,47.29475,-122.498966666667,0.416666666666667
"PSSS","47",2014,2015,7,4,4,47.29475,-122.498966666667,0.25
"PSSS","47",2015,2015,1,10,3,47.29475,-122.498966666667,0.25
"PSSS","47",2015,2015,2,11,7,47.29475,-122.498966666667,0.25
"PSSS","47",2015,2015,3,12,5,47.29475,-122.498966666667,0.283333333333333
"PSSS","47",2015,2016,4,1,2,47.29475,-122.498966666667,0.25
"PSSS","47",2016,2016,1,10,1,47.29475,-122.498966666667,0.25
"PSSS","47",2016,2016,2,11,5,47.29475,-122.498966666667,0.25
"PSSS","47",2016,2016,3,12,3,47.29475,-122.498966666667,0.35
"PSSS","47",2016,2017,4,1,7,47.29475,-122.498966666667,0.25
"PSSS","47",2016,2017,5,2,4,47.29475,-122.498966666667,0.333333333333333
"PSSS","47",2016,2017,6,3,4,47.29475,-122.498966666667,0.316666666666667
"PSSS","47",2016,2017,7,4,1,47.29475,-122.498966666667,0.25
"PSSS","47",2017,2017,1,10,7,47.29475,-122.498966666667,0.25
"PSSS","47",2017,2017,2,11,4,47.29475,-122.498966666667,0.25
"PSSS","47",2017,2017,3,12,2,47.29475,-122.498966666667,0.3
"PSSS","47",2017,2018,4,1,6,47.29475,-122.498966666667,0.25
"PSSS","47",2017,2018,5,2,3,47.29475,-122.498966666667,0.25
"PSSS","47",2017,2018,6,3,3,47.29475,-122.498966666667,0.316666666666667
"PSSS","47",2017,2018,7,4,7,47.29475,-122.498966666667,0.333333333333333
"PSSS","47",2018,2018,1,10,6,47.29475,-122.498966666667,0.3
"PSSS","47",2018,2018,2,11,3,47.29475,-122.498966666667,0.333333333333333
"PSSS","47",2018,2018,3,12,1,47.29475,-122.498966666667,0.5
"PSSS","47",2018,2019,4,1,5,47.29475,-122.498966666667,0.383333333333333
"PSSS","47",2018,2019,7,4,6,47.29475,-122.498966666667,0.333333333333333
"PSSS","47",2019,2019,1,10,5,47.29475,-122.498966666667,0.433333333333333
"PSSS","47",2019,2019,2,11,2,47.29475,-122.498966666667,0.25
"PSSS","47",2019,2019,3,12,7,47.29475,-122.498966666667,0.283333333333333
"PSSS","47",2019,2020,4,1,4,47.29475,-122.498966666667,0.25
"PSSS","47",2019,2020,5,2,1,47.29475,-122.498966666667,0.266666666666667
"PSSS","47",2019,2020,6,3,7,47.29475,-122.498966666667,0.25
"PSSS","47",2021,2021,1,10,2,47.29475,-122.498966666667,0.25
"PSSS","47",2021,2021,2,11,6,47.29475,-122.498966666667,0.25
"PSSS","47",2021,2021,3,12,4,47.29475,-122.498966666667,0.25
"PSSS","47",2021,2022,5,2,5,47.29475,-122.498966666667,0.333333333333333
"PSSS","47",2021,2022,6,3,5,47.29475,-122.498966666667,0.25
"PSSS","47",2021,2022,7,4,2,47.29475,-122.498966666667,0.25
"PSSS","47",2022,2022,1,10,1,47.29475,-122.498966666667,0.25
"PSSS","47",2022,2022,2,11,5,47.29475,-122.498966666667,0.25
"PSSS","47",2022,2022,3,12,3,47.29475,-122.498966666667,0.25
"PSSS","47",2022,2023,4,1,7,47.29475,-122.498966666667,0.25
"PSSS","47",2022,2023,5,2,4,47.29475,-122.498966666667,0.25
"PSSS","47",2022,2023,6,3,4,47.29475,-122.498966666667,0.25
"PSSS","47",2022,2023,7,4,1,47.29475,-122.498966666667,0.25
"PSSS","47",2023,2023,1,10,7,47.29475,-122.498966666667,0.25
"PSSS","47",2023,2023,2,11,4,47.29475,-122.498966666667,0.35
"PSSS","47",2023,2023,3,12,2,47.29475,-122.498966666667,0.316666666666667
"PSSS","47",2023,2024,4,1,6,47.29475,-122.498966666667,0.333333333333333
"PSSS","47",2023,2024,5,2,3,47.29475,-122.498966666667,0.3
"PSSS","47",2023,2024,6,3,2,47.29475,-122.498966666667,0.3
"PSSS","47",2023,2024,7,4,6,47.29475,-122.498966666667,0.25
"PSSS","47",2024,2024,1,10,5,47.29475,-122.498966666667,0.25
"PSSS","47",2024,2024,2,11,2,47.29475,-122.498966666667,0.25
"PSSS","47",2024,2024,3,12,7,47.29475,-122.498966666667,0.316666666666667
"PSSS","47",2024,2025,4,1,4,47.29475,-122.498966666667,0.333333333333333
"PSSS","47",2024,2025,5,2,1,47.29475,-122.498966666667,0.333333333333333
"PSSS","47",2024,2025,6,3,1,47.29475,-122.498966666667,0.25
"PSSS","47",2024,2025,7,4,5,47.29475,-122.498966666667,0.266666666666667
"PSSS","48",2008,2008,1,10,4,47.2835833333333,-122.481283333333,0.283333333333333
"PSSS","48",2008,2008,2,11,1,47.2835833333333,-122.481283333333,0.383333333333333
"PSSS","48",2008,2008,3,12,6,47.2835833333333,-122.481283333333,0.316666666666667
"PSSS","48",2008,2009,4,1,3,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2008,2009,5,2,7,47.2835833333333,-122.481283333333,0.416666666666667
"PSSS","48",2008,2009,6,3,7,47.2835833333333,-122.481283333333,0.583333333333333
"PSSS","48",2008,2009,7,4,4,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2009,2009,1,10,3,47.2835833333333,-122.481283333333,0.416666666666667
"PSSS","48",2009,2009,2,11,7,47.2835833333333,-122.481283333333,0.416666666666667
"PSSS","48",2009,2009,3,12,5,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2009,2010,4,1,2,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2009,2010,5,2,6,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2009,2010,6,3,6,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2009,2010,7,4,3,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2010,2010,1,10,2,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2010,2010,2,11,6,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2010,2010,3,12,4,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2010,2011,4,1,8,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2010,2011,5,2,5,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2010,2011,6,3,5,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2010,2011,7,4,2,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2011,2011,1,10,1,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2011,2011,2,11,5,47.2835833333333,-122.481283333333,0.45
"PSSS","48",2011,2011,3,12,3,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2011,2012,4,1,7,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2011,2012,5,2,4,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2011,2012,6,3,3,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2011,2012,7,4,7,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2012,2012,1,10,6,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2012,2012,2,11,3,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2012,2012,3,12,1,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2012,2013,4,1,5,47.2835833333333,-122.481283333333,0.266666666666667
"PSSS","48",2012,2013,5,2,2,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2012,2013,7,4,6,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2013,2013,1,10,5,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2013,2013,2,11,2,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2013,2013,3,12,7,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2013,2014,4,1,4,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2013,2014,5,2,1,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2013,2014,6,3,1,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2013,2014,7,4,5,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2014,2014,1,10,4,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2014,2014,2,11,1,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2014,2015,4,1,3,47.2835833333333,-122.481283333333,0.566666666666667
"PSSS","48",2014,2015,5,2,7,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2014,2015,6,3,7,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2014,2015,7,4,4,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2015,2015,1,10,3,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2015,2015,2,11,7,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2015,2015,3,12,5,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2015,2016,4,1,2,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2015,2016,5,2,6,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2015,2016,6,3,5,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2015,2016,7,4,2,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2016,2016,1,10,1,47.2835833333333,-122.481283333333,0.35
"PSSS","48",2016,2016,2,11,5,47.2835833333333,-122.481283333333,0.416666666666667
"PSSS","48",2016,2016,3,12,3,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2016,2017,4,1,7,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2016,2017,5,2,4,47.2835833333333,-122.481283333333,0.466666666666667
"PSSS","48",2016,2017,6,3,4,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2016,2017,7,4,1,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2017,2017,1,10,7,47.2835833333333,-122.481283333333,0.416666666666667
"PSSS","48",2017,2017,2,11,4,47.2835833333333,-122.481283333333,0.316666666666667
"PSSS","48",2017,2017,3,12,2,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2017,2018,4,1,6,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2017,2018,5,2,3,47.2835833333333,-122.481283333333,0.4
"PSSS","48",2017,2018,6,3,3,47.2835833333333,-122.481283333333,0.283333333333333
"PSSS","48",2017,2018,7,4,7,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2018,2018,1,10,6,47.2835833333333,-122.481283333333,0.383333333333333
"PSSS","48",2018,2018,2,11,3,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2018,2018,3,12,1,47.2835833333333,-122.481283333333,0.383333333333333
"PSSS","48",2018,2019,4,1,5,47.2835833333333,-122.481283333333,0.383333333333333
"PSSS","48",2018,2019,5,2,2,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2018,2019,6,3,2,47.2835833333333,-122.481283333333,0.466666666666667
"PSSS","48",2018,2019,7,4,6,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2019,2019,1,10,5,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2019,2019,2,11,2,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2019,2019,3,12,7,47.2835833333333,-122.481283333333,0.483333333333333
"PSSS","48",2019,2020,4,1,4,47.2835833333333,-122.481283333333,0.216666666666667
"PSSS","48",2019,2020,5,2,1,47.2835833333333,-122.481283333333,0.283333333333333
"PSSS","48",2019,2020,6,3,7,47.2835833333333,-122.481283333333,0.416666666666667
"PSSS","48",2021,2021,1,10,2,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2021,2021,2,11,6,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2021,2021,3,12,4,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2021,2022,4,1,1,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2021,2022,5,2,5,47.2835833333333,-122.481283333333,0.366666666666667
"PSSS","48",2021,2022,6,3,5,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2021,2022,7,4,2,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2022,2022,1,10,1,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2022,2022,2,11,5,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2022,2022,3,12,3,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2022,2023,4,1,7,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2022,2023,5,2,4,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2022,2023,6,3,4,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2022,2023,7,4,1,47.2835833333333,-122.481283333333,0.25
"PSSS","48",2023,2023,1,10,7,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2023,2023,2,11,4,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2023,2023,3,12,2,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2023,2024,4,1,6,47.2835833333333,-122.481283333333,0.383333333333333
"PSSS","48",2023,2024,5,2,3,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2023,2024,6,3,2,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2023,2024,7,4,6,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2024,2024,1,10,5,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2024,2024,2,11,2,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2024,2024,3,12,7,47.2835833333333,-122.481283333333,0.333333333333333
"PSSS","48",2024,2025,4,1,4,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2024,2025,5,2,1,47.2835833333333,-122.481283333333,0.5
"PSSS","48",2024,2025,6,3,1,47.2835833333333,-122.481283333333,0.45
"PSSS","48",2024,2025,7,4,5,47.2835833333333,-122.481283333333,0.5
"PSSS","49",2008,2008,1,10,4,47.27575,-122.4622,0.266666666666667
"PSSS","49",2008,2008,2,11,1,47.27575,-122.4622,0.3
"PSSS","49",2008,2008,3,12,6,47.27575,-122.4622,0.383333333333333
"PSSS","49",2008,2009,4,1,3,47.27575,-122.4622,0.333333333333333
"PSSS","49",2008,2009,5,2,7,47.27575,-122.4622,0.416666666666667
"PSSS","49",2008,2009,6,3,7,47.27575,-122.4622,0.333333333333333
"PSSS","49",2008,2009,7,4,4,47.27575,-122.4622,0.333333333333333
"PSSS","49",2009,2009,1,10,3,47.27575,-122.4622,0.383333333333333
"PSSS","49",2009,2009,2,11,7,47.27575,-122.4622,0.35
"PSSS","49",2009,2009,3,12,5,47.27575,-122.4622,0.416666666666667
"PSSS","49",2009,2010,4,1,2,47.27575,-122.4622,0.333333333333333
"PSSS","49",2009,2010,5,2,6,47.27575,-122.4622,0.333333333333333
"PSSS","49",2009,2010,6,3,6,47.27575,-122.4622,0.333333333333333
"PSSS","49",2009,2010,7,4,3,47.27575,-122.4622,0.25
"PSSS","49",2010,2010,1,10,2,47.27575,-122.4622,0.25
"PSSS","49",2010,2010,2,11,6,47.27575,-122.4622,0.333333333333333
"PSSS","49",2010,2010,3,12,4,47.27575,-122.4622,0.333333333333333
"PSSS","49",2010,2011,4,1,8,47.27575,-122.4622,0.333333333333333
"PSSS","49",2010,2011,5,2,5,47.27575,-122.4622,0.25
"PSSS","49",2010,2011,6,3,5,47.27575,-122.4622,0.25
"PSSS","49",2010,2011,7,4,2,47.27575,-122.4622,0.316666666666667
"PSSS","49",2011,2011,1,10,1,47.27575,-122.4622,0.25
"PSSS","49",2011,2011,2,11,5,47.27575,-122.4622,0.333333333333333
"PSSS","49",2011,2011,3,12,3,47.27575,-122.4622,0.5
"PSSS","49",2011,2012,4,1,7,47.27575,-122.4622,0.333333333333333
"PSSS","49",2011,2012,5,2,4,47.27575,-122.4622,0.333333333333333
"PSSS","49",2011,2012,6,3,3,47.27575,-122.4622,0.25
"PSSS","49",2011,2012,7,4,7,47.27575,-122.4622,0.333333333333333
"PSSS","49",2012,2012,1,10,6,47.27575,-122.4622,0.25
"PSSS","49",2012,2012,2,11,3,47.27575,-122.4622,0.25
"PSSS","49",2012,2012,3,12,1,47.27575,-122.4622,0.25
"PSSS","49",2012,2013,4,1,5,47.27575,-122.4622,0.25
"PSSS","49",2012,2013,5,2,2,47.27575,-122.4622,0.25
"PSSS","49",2012,2013,7,4,6,47.27575,-122.4622,0.25
"PSSS","49",2013,2013,1,10,5,47.27575,-122.4622,0.25
"PSSS","49",2013,2013,2,11,2,47.27575,-122.4622,0.25
"PSSS","49",2013,2013,3,12,7,47.27575,-122.4622,0.25
"PSSS","49",2013,2014,4,1,4,47.27575,-122.4622,0.25
"PSSS","49",2013,2014,5,2,1,47.27575,-122.4622,0.25
"PSSS","49",2013,2014,6,3,1,47.27575,-122.4622,0.25
"PSSS","49",2013,2014,7,4,5,47.27575,-122.4622,0.25
"PSSS","49",2014,2014,1,10,4,47.27575,-122.4622,0.5
"PSSS","49",2014,2014,2,11,1,47.27575,-122.4622,0.5
"PSSS","49",2014,2014,3,12,6,47.27575,-122.4622,0.5
"PSSS","49",2014,2015,4,1,3,47.27575,-122.4622,0.5
"PSSS","49",2014,2015,5,2,7,47.27575,-122.4622,0.333333333333333
"PSSS","49",2014,2015,6,3,7,47.27575,-122.4622,0.5
"PSSS","49",2014,2015,7,4,4,47.27575,-122.4622,0.5
"PSSS","49",2015,2015,1,10,3,47.27575,-122.4622,0.5
"PSSS","49",2015,2015,2,11,7,47.27575,-122.4622,0.5
"PSSS","49",2015,2015,3,12,5,47.27575,-122.4622,0.5
"PSSS","49",2015,2016,4,1,2,47.27575,-122.4622,0.416666666666667
"PSSS","49",2015,2016,5,2,6,47.27575,-122.4622,0.416666666666667
"PSSS","49",2015,2016,6,3,5,47.27575,-122.4622,0.5
"PSSS","49",2015,2016,7,4,2,47.27575,-122.4622,0.316666666666667
"PSSS","49",2016,2016,1,10,1,47.27575,-122.4622,0.5
"PSSS","49",2016,2016,2,11,5,47.27575,-122.4622,0.216666666666667
"PSSS","49",2016,2016,3,12,3,47.27575,-122.4622,0.5
"PSSS","49",2016,2017,4,1,7,47.27575,-122.4622,0.5
"PSSS","49",2016,2017,5,2,4,47.27575,-122.4622,2.38333333333333
"PSSS","49",2016,2017,6,3,4,47.27575,-122.4622,0.5
"PSSS","49",2016,2017,7,4,1,47.27575,-122.4622,0.55
"PSSS","49",2017,2017,1,10,7,47.27575,-122.4622,0.333333333333333
"PSSS","49",2017,2017,2,11,4,47.27575,-122.4622,0.5
"PSSS","49",2017,2017,3,12,2,47.27575,-122.4622,0.3
"PSSS","49",2017,2018,4,1,6,47.27575,-122.4622,0.416666666666667
"PSSS","49",2017,2018,5,2,3,47.27575,-122.4622,0.35
"PSSS","49",2017,2018,6,3,3,47.27575,-122.4622,0.316666666666667
"PSSS","49",2017,2018,7,4,7,47.27575,-122.4622,0.5
"PSSS","49",2018,2018,1,10,6,47.27575,-122.4622,0.333333333333333
"PSSS","49",2018,2018,2,11,3,47.27575,-122.4622,0.333333333333333
"PSSS","49",2018,2018,3,12,1,47.27575,-122.4622,0.5
"PSSS","49",2018,2019,4,1,5,47.27575,-122.4622,0.333333333333333
"PSSS","49",2018,2019,5,2,2,47.27575,-122.4622,0.333333333333333
"PSSS","49",2018,2019,6,3,2,47.27575,-122.4622,0.483333333333333
"PSSS","49",2018,2019,7,4,6,47.27575,-122.4622,0.333333333333333
"PSSS","49",2019,2019,1,10,5,47.27575,-122.4622,0.233333333333333
"PSSS","49",2019,2019,2,11,2,47.27575,-122.4622,0.283333333333333
"PSSS","49",2019,2019,3,12,7,47.27575,-122.4622,0.333333333333333
"PSSS","49",2019,2020,4,1,4,47.27575,-122.4622,0.333333333333333
"PSSS","49",2019,2020,5,2,1,47.27575,-122.4622,0.333333333333333
"PSSS","49",2019,2020,6,3,7,47.27575,-122.4622,0.333333333333333
"PSSS","49",2021,2021,1,10,2,47.27575,-122.4622,0.35
"PSSS","49",2021,2021,2,11,6,47.27575,-122.4622,0.333333333333333
"PSSS","49",2021,2021,3,12,4,47.27575,-122.4622,0.333333333333333
"PSSS","49",2021,2022,4,1,1,47.27575,-122.4622,0.333333333333333
"PSSS","49",2021,2022,5,2,5,47.27575,-122.4622,0.366666666666667
"PSSS","49",2021,2022,6,3,5,47.27575,-122.4622,0.333333333333333
"PSSS","49",2021,2022,7,4,2,47.27575,-122.4622,0.333333333333333
"PSSS","49",2022,2022,1,10,1,47.27575,-122.4622,0.333333333333333
"PSSS","49",2022,2022,2,11,5,47.27575,-122.4622,0.333333333333333
"PSSS","49",2022,2022,3,12,3,47.27575,-122.4622,0.333333333333333
"PSSS","49",2022,2023,4,1,7,47.27575,-122.4622,0.333333333333333
"PSSS","49",2022,2023,5,2,4,47.27575,-122.4622,0.333333333333333
"PSSS","49",2022,2023,6,3,4,47.27575,-122.4622,0.333333333333333
"PSSS","49",2022,2023,7,4,1,47.27575,-122.4622,0.333333333333333
"PSSS","49",2023,2023,1,10,7,47.27575,-122.4622,0.333333333333333
"PSSS","49",2023,2023,2,11,4,47.27575,-122.4622,0.333333333333333
"PSSS","49",2023,2023,3,12,2,47.27575,-122.4622,0.333333333333333
"PSSS","49",2023,2024,4,1,6,47.27575,-122.4622,0.333333333333333
"PSSS","49",2023,2024,5,2,3,47.27575,-122.4622,0.333333333333333
"PSSS","49",2023,2024,6,3,2,47.27575,-122.4622,0.333333333333333
"PSSS","49",2024,2024,1,10,5,47.27575,-122.4622,0.5
"PSSS","49",2024,2024,2,11,2,47.27575,-122.4622,0.5
